record_id,source_dataset,field,matched_categories,matched_spans
hse_abstracts_2015_2017_ruqaiyaship__220942916,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220943120,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220945182,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'pinched'
hse_abstracts_2015_2017_ruqaiyaship__220942197,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220942551,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220942510,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220942429,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220939433,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220939847,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220939391,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220939102,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220947220,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Guardrails,'fall protection'|'guardrail'
hse_abstracts_2015_2017_ruqaiyaship__220941223,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|struck_by_object,'fire'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220935464,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'caught between'
hse_abstracts_2015_2017_ruqaiyaship__220935761,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Guardrails,'Fall protection'|'guardrail'
hse_abstracts_2015_2017_ruqaiyaship__220936843,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220936280,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220936470,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220935563,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Anchor point verification,'lanyard'|'anchor point'
hse_abstracts_2015_2017_ruqaiyaship__220933758,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'fatal'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220936306,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220934889,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220934475,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Guardrails,'Fall protection'|'guardrail'
hse_abstracts_2015_2017_ruqaiyaship__220934871,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment|vehicle_collision,'killed'|'trapped'|'roll over'
hse_abstracts_2015_2017_ruqaiyaship__220933394,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220932446,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220932925,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'death'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220931547,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220931638,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220932800,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220932677,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'explosion'
hse_abstracts_2015_2017_ruqaiyaship__220945711,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion|engulfment_or_asphyxiation,'killed'|'Fire'|'engulfed'
hse_abstracts_2015_2017_ruqaiyaship__220930812,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220949606,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220930572,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220931083,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'explosion'
hse_abstracts_2015_2017_ruqaiyaship__220930150,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|crush_or_entrapment,'struck by'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220930432,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion|engulfment_or_asphyxiation,'killed'|'fire'|'engulfed'
hse_abstracts_2015_2017_ruqaiyaship__220928824,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220930093,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion|crush_or_entrapment,'killed'|'fire'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220929772,hse_abstracts_2015_2017_ruqaiyaship,barrier,Lockout/Tagout (LOTO)|Safety guard,'locked out'|'machine guard'
hse_abstracts_2015_2017_ruqaiyaship__220929731,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Anchor point verification,'fall protection'|'tie-off point'
hse_abstracts_2015_2017_ruqaiyaship__220929871,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,chemical_exposure_or_burn|crush_or_entrapment,'spill'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220928097,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|engulfment_or_asphyxiation|crush_or_entrapment,'killed'|'asphyxiation'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220928626,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220928642,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220927149,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|chemical_exposure_or_burn,'killed'|'hazardous substance'
hse_abstracts_2015_2017_ruqaiyaship__220926836,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220927339,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Guardrails,'fall arrest'|'guard rail'
hse_abstracts_2015_2017_ruqaiyaship__220932768,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220937080,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|crush_or_entrapment,'fire'|'caught between'
hse_abstracts_2015_2017_ruqaiyaship__220925390,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|engulfment_or_asphyxiation,'killed'|'engulfed'
hse_abstracts_2015_2017_ruqaiyaship__220924328,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220924534,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220930218,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'caught between'
hse_abstracts_2015_2017_ruqaiyaship__220922645,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220932024,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,struck_by_object|vehicle_collision,'struck by'|'collision'
hse_abstracts_2015_2017_ruqaiyaship__220930788,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220922082,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220926919,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|struck_by_object,'fire'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220946388,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|crush_or_entrapment,'fire'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220921688,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|struck_by_object,'Fire'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220922629,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'death'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220923072,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220922140,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'caught in'
hse_abstracts_2015_2017_ruqaiyaship__220921019,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220920680,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fire_or_explosion|struck_by_object,'explosion'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220918452,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220918569,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'death'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220920946,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220917637,hse_abstracts_2015_2017_ruqaiyaship,barrier,Fall protection/harness|Seatbelt use,'lanyard'|'safety belt'
hse_abstracts_2015_2017_ruqaiyaship__220918700,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220917256,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220918650,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220918320,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220916928,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'trapped'
hse_abstracts_2015_2017_ruqaiyaship__220937403,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object|crush_or_entrapment,'killed'|'hit by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220916563,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220918270,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220915607,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|vehicle_collision,'killed'|'roll over'
hse_abstracts_2015_2017_ruqaiyaship__220915532,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fire_or_explosion,'killed'|'fire'
hse_abstracts_2015_2017_ruqaiyaship__220916209,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220915102,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220918759,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|fall_from_height,'killed'|'fall from elevation'
hse_abstracts_2015_2017_ruqaiyaship__220913768,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'killed'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220913081,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|crush_or_entrapment,'fatal'|'crushed'
hse_abstracts_2015_2017_ruqaiyaship__220914253,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'struck by'
hse_abstracts_2015_2017_ruqaiyaship__220913487,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object|crush_or_entrapment,'killed'|'struck by'|'run over'
hse_abstracts_2015_2017_ruqaiyaship__220912828,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'falling object'
hse_abstracts_2015_2017_ruqaiyaship__220912992,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'falling object'
hse_abstracts_2015_2017_ruqaiyaship__220913008,hse_abstracts_2015_2017_ruqaiyaship,potential_consequence,fatality_or_life_threatening_injury|struck_by_object,'killed'|'falling object'
